speed,reward
131.67012,1.4
30.25799,0.6
134.90465,1.4
40.894745,1.4
88.66114,1.4
17.287943,1.4
3.8988853,1.4
68.81611,0.6
-4.330284,1.4
-2.5268073,1.4
28.124855,1.4
126.115166,-1.6
10.008365,1.4
14.760309,0.6
116.10869,1.4
40.92799,0.6
7.35958,-0.2
1.2964901,-0.2
8.9539,-0.2
51.298134,-1
70.86849,0.6
128.91962,1.4
45.931046,0.6
142.73059,1.4
20.253805,0.6
38.666645,0.6
22.68651,1.4
-5.440367,1.4
32.99297,1.4
52.04613,1.4
87.34122,-0.2
111.13817,0.6
57.439205,1.4
96.081985,0
116.067505,1.4
88.74226,1.4
75.74114,0.6
31.225437,1.4
56.140003,1.4
130.15616,1.4
33.850334,1.4
61.929184,1.4
30.570286,1.4
88.35012,1.4
62.137444,1.4
137.18898,0
104.13868,1.4
106.743256,-0.2
134.17578,1.4
102.72457,0.6
101.447205,1.4
27.608168,0.6
20.355951,0
26.698498,1.4
47.66839,1.4
43.49678,1.4
32.68444,1.4
76.91641,0
34.58771,1.4
38.070747,1.4
58.806145,1.4
62.499813,0.6
75.048,1.4
80.84067,0
11.884252,1.4
80.097115,1.4
87.37164,1.4
102.47324,1.4
45.345703,1.4
46.083748,1.4
-2.2499132,1.4
-0.9440531,1.4
8.314088,1.4
28.517897,1.4
23.970163,1.4
126.7226,0.6
137.5767,1.4
27.45381,1.4
117.6144,1.4
59.44172,1.4
93.87244,-0.2
78.17756,-0.2
140.6273,1.4
31.963087,1.4
150.12096,1.4
149.2963,1.4
52.115658,1.4
110.47271,1.4
30.365856,1.4
-5.828416,1.4
-1.9169546,1.4
116.07066,1.4
97.529594,1.4
-11.275682,1.4
134.20264,0.6
62.691982,1.4
80.81888,1.4
63.94376,1.4
68.30885,0.6
22.0793,0.6
122.12776,0.6
92.87773,-0.2
50.932102,1.4
4.2649627,1.4
83.07418,1.4
2.7435973,1.4
86.82113,1.4
118.39381,0.6
7.39175,1.4
73.84743,1.4
21.043356,1.4
92.659706,1.4
-2.2427924,0.6
79.98196,1.4
63.35201,1.4
47.712975,1.4
105.59052,1.4
72.48727,1.4
143.3759,0.6
46.209538,0.6
131.28633,0.6
28.17881,-0.2
79.54866,1.4
140.33595,1.4
106.783844,1.4
18.003834,0.6
82.9994,1.4
123.588,1.4
2.449399,1.4
49.916958,0.6
24.594809,1.4
66.95127,1.4
4.3373594,0.6
135.26999,0.6
105.52951,1.4
119.60411,1.4
1.5973383,1.4
-0.61524606,1.4
0.8720362,1.4
-8.564079,1.4
109.83357,1.4
61.010963,-0.2
105.532814,0.6
85.37602,-1
127.47228,-0.2
43.900192,1.4
80.39613,-0.2
90.79406,1.4
51.436077,1.4
36.86721,1.4
74.23621,1.4
79.62631,1.4
51.06472,0.6
64.60107,1.4
1.972739,1.4
19.994091,1.4
99.64891,1.4
65.59968,1.4
35.34303,0.6
128.98706,1.4
12.245765,1.4
132.88306,-0.2
29.948282,0.6
115.89028,1.4
85.69259,-0.2
14.844372,1.4
25.682041,1.4
137.50774,1.4
-1.0432631,1.4
71.52522,-1
65.394035,1.4
71.58263,0.6
27.094206,0.6
-1.7586621,0.6
139.22508,0
17.049852,1.4
76.568504,1.4
106.73159,1.4
88.25698,0
49.29624,-1
104.44258,1.4
112.18266,1.4
89.17821,1.4
61.018417,1.4
103.0613,0
1.4121326,0.6
107.59362,-0.2
110.55415,0.6
123.80673,1.4
41.5524,0
13.323446,1.4
132.05977,0.6
41.593487,1.4
78.14845,1.4
117.75993,1.4
12.007031,1.4
66.97304,1.4
52.74954,0
58.103245,0.6
9.899218,0
43.54617,1.4
-12.631591,1.4
78.77187,-0.2
63.559444,0.6
72.10954,1.4
64.63431,1.4
29.02087,1.4
69.47229,1.4
83.87582,1.4
73.167,0
61.12929,1.4
114.91045,1.4
99.99079,1.4
152.8049,1.4
100.916855,1.4
83.36968,1.4
32.229332,1.4
129.84454,1.4
24.783573,1.4
33.33282,1.4
111.777916,1.4
135.80704,1.4
55.551704,0.6
27.81047,1.4
15.53092,1.4
3.2191174,0.6
27.235699,0.6
67.31618,1.4
39.80486,1.4
25.74672,1.4
55.31402,-0.2
117.562065,1.4
43.20361,0.6
123.25487,0.6
28.090576,1.4
46.42854,1.4
115.97381,1.4
97.98313,1.4
43.578846,0.6
23.674164,0.6
25.082317,1.4
76.15486,0
159.92514,1.4
33.473106,1.4
88.17108,1.4
6.890899,1.4
68.55829,1.4
33.069477,-1
125.380394,-0.2
25.049833,0.6
118.68116,1.4
119.08841,-0.2
0.2637366,-2.6
143.3552,1.4
53.560036,1.4
128.18561,0.6
-8.197174,1.4
28.046701,1.4
81.47465,1.4
-1.966195,0.6
55.00725,1.4
3.2935572,1.4
84.33894,1.4
117.23549,1.4
101.27826,1.4
8.938525,0.6
126.64096,1.4
76.83911,1.4
53.333546,1.4
123.44689,1.4
133.74074,0.6
108.93963,1.4
43.874092,0.6
30.070059,1.4
71.4416,1.4
52.619736,1.4
110.26859,-1
58.831406,1.4
25.281935,0.6
118.87516,1.4
29.915552,-0.2
19.539286,1.4
93.9672,1.4
64.216385,1.4
86.587975,1.4
23.687937,1.4
-5.4899535,-1
32.590393,1.4
42.089127,0
24.930168,1.4
121.31557,1.4
10.99066,0.6
84.33921,1.4
-2.420204,0.6
8.272094,0.6
29.925213,0.6
114.50867,1.4
49.20419,1.4
111.12158,1.4
116.77596,1.4
-2.2612355,-1.8
110.61687,0.6
-4.785317,1.4
32.678158,1.4
41.096012,0.6
78.63124,1.4
59.131477,1.4
67.15289,1.4
121.645454,-3.4
-2.7563715,1.4
129.84987,0.6
100.62437,-0.2
106.08998,1.4
98.14722,1.4
-6.8541765,1.4
95.51078,0.6
4.999086,0.6
52.436665,1.4
114.90778,1.4
130.33836,0.6
2.2229252,1.4
25.714712,0.6
38.847034,0.6
-4.529867,0.6
131.90411,1.4
76.067375,1.4
47.5568,0.6
30.9204,0.6
5.13468,1.4
59.60474,1.4
-6.218274,1.4
46.943764,1.4
112.16268,-1
107.33017,1.4
113.78695,1.4
2.636647,1.4
1.8847035,1.4
21.928345,1.4
20.432013,1.4
42.467884,1.4
139.99692,1.4
94.88551,1.4
98.64434,1.4
124.51901,0.6
2.5742867,0.6
61.851173,1.4
127.855156,1.4
43.062454,1.4
42.826683,-0.2
21.13202,1.4
10.57011,1.4
38.718376,0.6
0.34870636,0.6
132.03387,0
61.513985,-0.2
118.2537,0
-13.734908,0.6
159.17023,1.4
109.086426,1.4
15.369725,1.4
117.367,1.4
100.34906,1.4
6.741705,0.6
-2.8704236,1.4
-2.685397,1.4
1.8133886,0.6
18.387173,1.4
86.99851,1.4
43.250732,1.4
82.06957,1.4
112.3201,-0.2
125.56083,0.6
111.16001,0.6
59.287777,1.4
110.172134,1.4
102.133995,0.6
78.88964,-0.2
52.814495,1.4
138.93265,0.6
14.923376,1.4
96.52863,-0.8
26.79653,0.6
30.173857,1.4
42.51365,1.4
71.41534,0.6
21.886513,1.4
-0.16598651,1.4
78.118996,1.4
112.74362,1.4
101.10735,1.4
130.43674,-0.2
66.34715,1.4
102.03021,1.4
43.146442,0.6
33.393982,1.4
73.39754,1.4
65.69999,0.6
149.1796,0.6
70.00652,-0.2
73.45654,1.4
116.71562,0
-5.0575213,1.4
106.01406,1.4
8.387119,1.4
81.465935,0.6
107.42065,0.6
49.45644,1.4
14.633106,1.4
123.73254,0
62.220844,-0.2
87.60801,1.4
32.015884,1.4
46.281357,0.6
109.317795,1.4
105.56508,1.4
18.234196,0
73.273254,1.4
121.375305,0.6
105.52006,1.4
46.523624,1.4
40.122337,0.6
59.201492,1.4
122.74826,1.4
17.73745,1.4
111.92229,1.4
24.171608,1.4
99.46072,1.4
77.04578,0
19.030773,1.4
6.234753,1.4
89.22133,1.4
105.13096,0.6
6.8046556,1.4
70.427986,1.4
40.420696,0.6
132.5991,1.4
139.41046,1.4
41.38668,1.4
-1.8317347,1.4
123.17749,-0.2
6.677879,1.4
117.729164,1.4
110.43215,1.4
-0.587999,1.4
59.764297,1.4
118.7152,0.6
158.83301,1.4
77.45746,1.4
16.301136,1.4
122.05408,-2.4
98.41348,1.4
133.57559,1.4
67.25961,0.6
141.89919,0.6
15.928124,1.4
53.22181,1.4
109.96272,1.4
103.56664,0.6
86.2622,1.4
113.11328,1.4
122.190926,-1
12.852095,1.4
5.786368,0.6
10.275736,0.6
-8.204279,1.4
99.11885,1.4
95.23978,1.4
15.062124,1.4
5.3961124,0.6
110.307724,1.4
8.337772,0.6
55.24088,1.4
38.83026,1.4
32.148205,0.6
4.6376023,1.4
84.18361,1.4
119.87733,0.6
82.558,1.4
32.10094,1.4
43.265865,1.4
48.708908,0.6
4.8947363,0.6
113.33473,0
34.767857,1.4
101.83545,1.4
70.268265,1.4
77.40265,1.4
98.47973,0.6
139.95457,1.4
82.53079,0.6
38.33236,1.4
108.64299,1.4
98.103165,0.6
66.80333,0.6
87.6279,1.4
1.9629781,0.6
11.509404,1.4
63.243202,1.4
-5.079976,1.4
120.3794,-0.2
118.682434,1.4
88.89079,0.6
133.09145,1.4
114.85835,1.4
108.57368,1.4
-2.6346452,1.4
17.399958,1.4
78.071144,1.4
44.374203,1.4
26.973667,0.6
35.995197,0
24.300108,1.4
71.16152,1.4
8.795477,1.4
121.09476,1.4
16.948364,1.4
67.22666,0
80.76539,1.4
100.065254,1.4
41.67514,1.4
9.1571,1.4
107.9473,0.6
-1.3095809,-0.2
12.067239,-0.2
62.938614,0
113.86263,1.4
31.862778,0.6
117.794945,0.6
78.38166,1.4
87.998886,1.4
71.45771,1.4
84.566536,1.4
43.912594,-0.2
-6.1379657,1.4
8.801524,0.6
70.204124,1.4
40.014954,1.4
20.719866,1.4
12.2801895,1.4
35.38767,1.4
95.310905,1.4
7.767679,1.4
57.859947,1.4
18.863728,1.4
29.950111,0.6
4.529516,1.4
110.092285,1.4
137.24026,1.4
-5.3506227,1.4
133.60977,1.4
97.99758,1.4
55.98263,0.6
52.297035,0.6
118.3249,-0.8
20.970102,1.4
75.83444,1.4
73.11264,1.4
75.99325,1.4
13.272926,0.6
59.681465,0.6
2.1553802,1.4
67.99741,1.4
97.88281,1.4
115.493614,0.6
51.71111,1.4
97.245346,1.4
104.45977,1.4
67.29961,1.4
3.983672,1.4
32.752674,1.4
6.384198,1.4
11.933031,0.6
78.93907,1.4
113.90169,1.4
-4.5040283,1.4
35.81142,0.6
18.627527,1.4
51.093063,1.4
127.25489,1.4
101.25394,1.4
138.06958,-0.2
64.1081,1.4
98.60822,1.4
58.858532,1.4
107.536255,0.6
48.015312,1.4
62.427433,1.4
86.8037,1.4
91.54767,1.4
10.846087,0.6
55.761654,0.6
37.22262,1.4
44.50754,0
36.218792,0.6
123.47154,1.4
60.028114,-2.6
68.40086,0.6
64.29871,1.4
10.538318,-0.2
17.535902,0.6
138.80927,1.4
140.37924,1.4
117.271774,1.4
111.054016,1.4
36.369064,-0.2
-4.0593176,1.4
7.9870954,1.4
45.76735,1.4
71.755486,1.4
96.69777,-0.2
1.167443,1.4
3.6068,1.4
53.08121,-0.2
23.075941,1.4
60.711567,1.4
15.967432,1.4
107.77801,1.4
-1.230219,1.4
111.347275,1.4
-5.895461,1.4
34.90885,1.4
51.449665,-0.8
-2.588936,1.4
24.148151,0
5.515643,1.4
-5.9474735,-0.2
87.633606,0
65.088646,1.4
76.682724,0.6
158.50064,1.4
14.101711,0.6
97.06908,1.4
110.04306,1.4
83.65208,1.4
118.51018,0.6
50.26284,-0.2
75.17982,1.4
112.353004,1.4
119.8891,1.4
103.523,1.4
5.5660086,1.4
30.034176,1.4
138.02893,1.4
85.98651,1.4
42.78288,1.4
68.77786,0.6
25.235949,-0.2
60.720657,0.6
135.70917,1.4
126.34128,1.4
60.826904,1.4
134.46954,0.6
15.803226,1.4
128.49222,1.4
93.37205,1.4
93.35378,-0.2
109.448364,0.6
71.50002,-1
132.1463,0.6
33.063946,1.4
99.14614,0.6
51.191956,0.6
125.15673,0.6
-4.3641524,0
58.330185,1.4
40.562347,0
69.84963,1.4
123.07009,1.4
48.485218,0.6
29.458776,1.4
29.3796,1.4
29.272848,1.4
72.561356,1.4
31.102818,1.4
103.705986,1.4
-2.2058284,1.4
17.22983,-0.2
63.266563,0.6
41.070496,1.4
20.8932,1.4
147.37685,1.4
79.455765,1.4
7.460237,1.4
60.7805,1.4
11.775029,1.4
70.607025,-1
106.96981,1.4
18.215523,1.4
86.6643,1.4
96.2742,1.4
87.857315,1.4
38.745735,1.4
54.52839,1.4
119.994095,1.4
94.39701,1.4
57.41141,1.4
69.8382,1.4
90.59759,1.4
48.240906,1.4
79.37165,1.4
37.39217,1.4
14.987518,1.4
-0.71934485,0.6
130.72998,0.6
66.92143,-0.2
47.24185,1.4
11.58379,1.4
28.893589,1.4
44.7632,1.4
0.23804323,1.4
118.65665,1.4
64.04277,1.4
131.58696,1.4
-7.480515,1.4
98.29527,0.6
56.31062,1.4
25.17361,1.4
62.446854,0.6
105.40598,1.4
80.69468,1.4
66.23376,1.4
29.461388,1.4
163.5483,0.6
102.82316,1.4
28.906052,1.4
64.61967,1.4
80.13792,1.4
75.44976,1.4
113.8552,0.6
41.64174,1.4
52.24907,1.4
3.638271,0.6
5.2996116,1.4
81.391014,-0.8
56.25084,1.4
71.38512,1.4
20.503973,1.4
91.50972,-0.2
43.298958,1.4
58.923634,1.4
109.4187,-0.2
70.579704,1.4
30.266787,-0.2
133.86104,1.4
38.0898,1.4
91.82327,1.4
121.36955,0.6
95.44738,0.6
118.156006,-0.2
65.38228,1.4
129.49208,1.4
40.499943,0.6
58.680206,0.6
120.49662,1.4
5.6071196,1.4
79.675316,1.4
105.935326,1.4
3.9390073,1.4
-0.49492976,0.6
58.120197,1.4
122.32316,0.6
24.19459,0.6
133.6603,1.4
76.25687,1.4
74.2764,1.4
61.848125,1.4
88.51425,1.4
10.588163,-0.2
65.980515,-1
153.31985,1.4
44.41682,1.4
52.836918,-0.2
37.877636,1.4
16.51913,0.6
54.009274,0.6
14.083539,1.4
70.471924,1.4
31.835562,1.4
120.770134,0.6
15.922276,0.6
61.234013,1.4
29.36706,-1
138.58228,1.4
19.870872,0.6
97.3255,1.4
52.049522,1.4
107.76988,1.4
147.92134,-1
24.00335,1.4
87.31805,1.4
52.83187,-0.2
44.731922,0.6
56.958138,1.4
73.00071,1.4
95.82596,-0.2
137.3999,0
92.432976,1.4
55.949894,0.6
53.53123,1.4
3.669233,1.4
48.50413,1.4
128.51004,1.4
14.997007,-1
68.19921,0.6
134.92973,0.6
44.958004,1.4
-9.2774,-0.2
65.11128,1.4
101.17898,1.4
78.930504,1.4
50.273106,1.4
88.165504,1.4
80.512566,0.6
148.17636,0.6
125.455734,-0.2
107.82801,1.4
65.48195,1.4
138.74725,1.4
98.468506,1.4
-11.259485,0.6
109.12824,1.4
94.80971,1.4
113.21056,1.4
107.838844,1.4
135.46822,1.4
-3.9930067,0.6
76.5,-0.2
-10.397551,1.4
22.481882,1.4
19.342512,1.4
19.34057,1.4
55.405064,1.4
155.91754,1.4
141.44597,0
46.4281,1.4
52.069794,1.4
79.01305,0
123.58672,1.4
106.47754,0.6
133.54561,-0.2
86.62426,0
7.8433022,1.4
137.1397,0.6
58.91746,1.4
133.30501,-0.2
53.808807,1.4
14.233452,-0.2
30.327698,1.4
110.95365,1.4
30.044176,0.6
-2.0486503,-0.2
135.7052,1.4
123.50267,0.6
28.090336,1.4
18.913748,1.4
21.420826,0.6
95.02604,1.4
-5.7928047,1.4
70.33766,1.4
132.52957,0.6
90.20766,0.6
58.63201,1.4
110.048454,0.6
89.771454,1.4
90.41378,-0.2
0.1723674,1.4
85.425674,1.4
33.57775,0.6
48.70101,0.6
55.005383,1.4
20.41032,1.4
132.84715,-0.2
83.87707,1.4
6.060497,0.6
82.37831,1.4
-6.664906,1.4
-6.965176,0.6
34.250652,-0.2
77.20293,1.4
79.37698,0.6
91.66546,1.4
85.78163,1.4
-2.433234,1.4
-4.3176317,-0.2
10.708417,1.4
38.719944,-1
47.83175,1.4
71.55965,1.4
49.088253,1.4
125.457954,1.4
133.60751,0.6
0.75412095,-0.2
49.81914,1.4
22.799328,0.6
128.5985,0.6
42.345448,1.4
-7.0505257,1.4
13.903653,0.6
128.1635,1.4
44.398033,1.4
142.26137,1.4
36.25929,1.4
161.40083,1.4
39.090294,1.4
97.523506,1.4
75.569145,1.4
78.868256,1.4
86.15071,1.4
74.29053,1.4
7.6867466,1.4
33.29196,1.4
10.184214,1.4
89.62943,1.4
105.830666,1.4
134.80086,0.6
10.167628,1.4
104.59272,1.4
17.212515,0.6
79.70117,-0.2
46.704975,1.4
24.237865,1.4
19.116423,1.4
82.49149,1.4
143.97191,1.4
18.923437,0.6
105.53762,1.4
116.00147,0
106.665886,1.4
105.78151,1.4
102.85225,0.6
42.623043,-1.6
3.1852748,1.4
19.51125,0.6
128.42995,1.4
38.018322,1.4
126.93821,-0.2
6.8645735,1.4
21.069706,1.4
122.440025,-0.2
65.7119,1.4
71.32487,0.6
45.33063,1.4
-6.7364097,1.4
73.543495,1.4
130.17856,1.4
84.04266,1.4
87.561676,1.4
42.263844,-3.4
55.813572,0.6
-1.6881924,0
39.723,0
114.707825,1.4
-2.6090746,0.6
0.9147463,0.6
60.84439,1.4
73.8087,0.6
68.9622,0.6
33.873806,1.4
35.204796,1.4
24.00951,1.4
27.962786,1.4
26.407291,1.4
135.99995,0.6
45.718372,1.4
76.34928,0.6
59.87701,1.4
0.47492534,0.6
53.17211,-1
39.109142,0
5.905132,-0.2
18.45449,1.4
61.92692,0.6
125.87762,1.4
104.615845,1.4
30.618628,0.6
145.20906,1.4
72.6286,1.4
79.83897,1.4
4.6744595,0.6
62.38241,1.4
117.714226,0.6
134.66403,1.4
54.95047,1.4
102.2342,0
27.76224,1.4
116.232574,1.4
73.247734,1.4
35.942654,1.4
30.191347,1.4
70.13416,-1
8.047486,0.6
30.687311,-0.2
121.09611,1.4
74.07377,1.4
115.20301,1.4
25.901821,-1
80.82963,1.4
92.32205,1.4
90.74694,1.4
28.237528,0.6
115.469124,1.4
6.43242,1.4
74.08543,1.4
51.815006,0.6
3.6148243,1.4
91.422966,1.4
84.61364,1.4
12.3689,0.6
35.725105,-1
97.53302,1.4
73.456184,1.4
74.660385,1.4
39.947906,1.4
132.70535,1.4
61.682602,0.6
70.65884,0.6
21.442377,1.4
-3.7795348,1.4
49.05992,1.4
112.6469,1.4
127.28505,0.6
127.39455,0.6
91.26594,1.4
106.30515,1.4
59.229916,1.4
156.9298,1.4
109.46416,1.4
35.008224,1.4
39.0135,1.4
87.520805,1.4
42.620407,1.4
25.728285,0.6
25.055092,0.6
98.425255,1.4
6.755526,0.6
102.51892,1.4
42.82667,1.4
34.10199,0.6
18.611273,1.4
104.4941,0.6
23.190678,1.4
79.580894,0.6
29.561138,1.4
143.59297,0.6
90.46055,1.4
111.17749,0.6
14.239606,0.6
108.02673,1.4
-4.1731596,1.4
121.09809,1.4
135.55235,1.4
49.28005,0.6
141.42719,1.4
118.230515,0.6
8.815649,0.6
-4.0031204,0.6
-8.032408,0.6
125.73726,-1
86.90069,1.4
6.6932716,-1
155.53952,1.4
1.758916,1.4
82.04345,1.4
120.31713,1.4
87.185555,1.4
68.77796,1.4
44.67667,1.4
9.417489,1.4
151.7945,1.4
73.49819,1.4
70.152725,1.4
60.535908,0.6
66.68361,0
56.468987,1.4
115.38022,1.4
-8.273818,1.4
132.66498,1.4
102.16374,-0.2
136.14958,1.4
6.5400248,0.6
61.190456,1.4
68.0855,1.4
36.893417,1.4
22.247023,1.4
19.415487,1.4
74.507614,1.4
28.377316,1.4
65.10052,0
11.602312,0.6
153.67513,1.4
130.88165,0.6
127.97576,1.4
-4.095016,-1
-0.04145532,1.4
85.63185,1.4
-5.3810453,0.6
84.37649,1.4
129.36511,1.4
75.088326,1.4
3.800228,1.4
53.934517,0.6
93.51891,1.4
140.93082,1.4
152.9333,0.6
50.988865,1.4
121.56941,-0.2
-5.816391,1.4
107.24309,1.4
90.65998,1.4
110.597885,-0.2
95.53998,1.4
91.70826,1.4
0.87649894,1.4
36.745476,1.4
86.30379,1.4
88.00938,1.4
129.54634,1.4
21.04803,1.4
160.56937,0.6
51.270042,1.4
51.107845,-0.2
127.83215,1.4
21.764833,0.6
131.99901,0.6
129.49437,0.6
112.90087,1.4
35.292965,1.4
87.27129,0
94.05085,-0.2
-11.190929,1.4
29.66323,0.6
17.629292,0
77.9106,1.4
82.80644,0.6
77.99414,1.4
125.34844,0.6
35.573463,1.4
10.723974,0.6
84.12242,0
131.10991,0.6
56.872463,1.4
-9.894406,1.4
10.326876,1.4
93.395096,1.4
114.4203,0.6
39.23003,1.4
1.8443097,1.4
24.344511,1.4
48.154987,1.4
40.55847,1.4
15.882236,1.4
107.44411,1.4
71.85301,1.4
-4.286805,1.4
-2.497472,1.4
90.53422,-1
72.99395,1.4
-5.6217823,1.4
112.55297,-1
30.240223,1.4
20.110886,1.4
28.165167,1.4
26.142252,1.4
45.87374,0.6
85.06087,-0.2
124.135254,-0.2
-4.0794735,0.6
10.848613,1.4
58.350437,0.6
46.7777,1.4
96.62794,1.4
62.143864,1.4
17.956425,1.4
83.112045,0
4.9414315,1.4
78.08206,1.4
9.081837,0.6
78.73031,1.4
97.67493,-1
33.17107,1.4
50.70321,-0.2
18.948341,1.4
55.198406,1.4
57.322464,0.6
101.05178,1.4
62.289345,1.4
111.863045,1.4
68.67582,1.4
8.932889,1.4
68.04156,1.4
45.096573,1.4
51.85564,1.4
58.676304,1.4
101.29412,0.6
-5.8115044,0.6
62.787727,1.4
44.998165,1.4
92.287,1.4
8.855856,1.4
116.46562,1.4
3.4430273,-1.8
78.37107,1.4
97.52162,1.4
64.981705,0.6
118.01172,1.4
110.69761,1.4
76.516754,0.6
14.972089,1.4
93.03213,1.4
60.182384,1.4
104.79785,1.4
75.283646,1.4
61.468323,0.6
74.39252,0.6
58.16226,1.4
37.05454,0.6
144.52895,0.6
42.675625,0
1.8456386,-0.2
144.26427,0
0.5197349,1.4
11.638834,0.6
41.039608,-1
27.533073,1.4
35.5633,1.4
113.924576,1.4
145.55424,1.4
80.40456,0.6
128.08781,1.4
81.69092,1.4
77.5193,1.4
94.82108,1.4
46.60297,1.4
46.547417,1.4
66.9814,-0.2
103.23455,1.4
87.02277,1.4
64.0603,1.4
35.352684,1.4
136.52426,-0.2
85.69934,0.6
105.85725,1.4
119.87075,0.6
127.827126,0.6
103.99364,1.4
19.407085,-0.2
132.94815,1.4
36.85267,1.4
55.441288,0.6
31.612215,0.6
38.67266,0.6
36.67807,-0.2
2.9663332,0.6
103.58671,0.6
122.405205,0.6
86.45519,1.4
23.90654,1.4
33.820713,1.4
5.797228,1.4
64.100235,-0.2
33.552387,1.4
7.251878,1.4
85.36433,1.4
80.657486,1.4
105.18884,1.4
121.869736,1.4
132.32544,1.4
136.0815,1.4
83.92253,0.6
56.9422,1.4
62.54956,1.4
54.043316,1.4
6.407734,1.4
96.34943,1.4
59.44927,-1
41.789116,-0.2
136.81023,-0.2
42.890446,1.4
84.55977,1.4
35.184174,1.4
30.415329,1.4
4.7303367,0
126.80125,0.6
114.40247,-1
48.174698,1.4
-6.2897415,-0.2
100.086655,1.4
32.740196,1.4
97.990654,1.4
137.31526,1.4
145.28519,1.4
127.01653,1.4
75.73696,0.6
12.377379,-0.2
19.532953,1.4
24.010914,1.4
126.12506,1.4
47.742207,0.6
49.715214,0.6
129.76668,0.6
127.82594,-3.2
50.771397,1.4
0.6214972,-0.2
-7.634825,1.4
77.61348,1.4
23.552069,0.6
96.687294,1.4
55.248665,1.4
101.21378,1.4
116.23458,1.4
73.12364,1.4
14.2959,1.4
116.9698,1.4
33.67693,-0.2
64.92273,1.4
50.110966,0.6
53.869907,-0.2
112.661804,1.4
60.814568,0.6
3.4536595,1.4
65.91341,0.6
81.6044,1.4
128.83513,0.6
57.041847,-0.2
13.923922,-1.8
72.38198,1.4
111.31512,0.6
51.32597,1.4
47.649357,1.4
45.107166,1.4
113.174355,0.6
-10.846318,1.4
47.785507,1.4
93.53991,1.4
56.414314,1.4
130.11714,1.4
89.049545,0.6
110.604034,1.4
90.186584,1.4
55.61528,-0.2
93.60893,1.4
89.36453,0.6
132.05495,1.4
100.93758,1.4
52.88151,1.4
72.754875,0.6
21.690296,0.6
128.79662,1.4
65.24647,0.6
43.29561,1.4
10.564964,1.4
67.75674,-1
132.18037,1.4
70.762535,0.6
109.29952,1.4
54.467747,1.4
40.939144,1.4
64.528984,1.4
45.536633,1.4
90.17245,1.4
26.273125,-0.2
-5.5787926,1.4
14.590032,1.4
119.61205,1.4
40.007065,0.6
119.04237,1.4
8.164425,-1
4.723167,1.4
125.77285,0.6
-2.1769762,1.4
34.50379,1.4
106.54279,1.4
46.627472,1.4
77.62829,1.4
37.653145,-1
-2.8044398,1.4
99.02705,1.4
74.03844,0.6
49.00403,-0.2
50.643234,1.4
18.089834,0.6
60.3855,1.4
112.67132,1.4
93.8194,1.4
80.827095,0.6
109.6964,-1.8
39.89195,1.4
64.99843,0
68.2525,1.4
65.03875,1.4
104.155975,1.4
130.16127,1.4
12.988839,1.4
-6.886937,1.4
141.28444,0
-0.58492327,0.6
-4.0787554,1.4
136.63522,1.4
132.5445,1.4
44.468323,0.6
109.080536,0.6
121.7391,1.4
119.67252,1.4
54.856686,1.4
66.34542,0.6
105.726425,-0.2
25.071339,-0.2
112.891556,1.4
73.39268,1.4
67.2132,1.4
79.60149,1.4
14.923685,1.4
110.35019,1.4
132.7733,1.4
104.599655,1.4
82.58499,1.4
-9.742231,1.4
82.320366,1.4
124.26288,1.4
92.6103,1.4
42.3799,0.6
115.613106,0.6
3.4017797,-0.2
88.64856,1.4
-1.0927298,1.4
55.309635,1.4
131.24481,1.4
-4.2332277,1.4
72.48197,0.6
54.475613,0
49.4667,0.6
111.626175,0.6
94.004425,1.4
93.25967,1.4
20.676077,-0.8
-8.362803,1.4
71.034546,1.4
143.621,1.4
62.385582,-0.2
38.444817,1.4
131.87778,0.6
0.66887796,0.6
4.7016835,1.4
71.77477,-0.2
35.36004,0.6
92.38585,1.4
131.83572,1.4
122.77887,1.4
56.39401,0.6
87.486725,1.4
126.338974,1.4
113.13897,-0.2
58.62457,-1
-7.4318266,1.4
96.36263,1.4
31.6498,1.4
13.31948,-0.2
11.147972,1.4
10.198226,0.6
138.98767,1.4
26.330591,1.4
90.93819,-1.6
32.44756,1.4
23.42579,1.4
24.226278,0.6
122.31564,1.4
64.68274,-0.2
112.05232,1.4
136.009,1.4
-3.0367885,1.4
17.330038,1.4
105.5947,1.4
107.70253,1.4
62.644062,1.4
16.36125,-0.2
79.89664,0.6
81.40274,1.4
36.699425,0.6
14.85401,1.4
69.77787,0
104.61457,1.4
87.00808,1.4
74.03918,1.4
98.40927,1.4
68.28611,0.6
39.008984,1.4
148.3159,1.4
119.76737,1.4
106.538155,1.4
116.16211,1.4
38.22736,-1
-9.2092285,1.4
4.337285,1.4
58.680218,1.4
31.81279,1.4
14.355555,1.4
32.1408,-1
0.06748359,0.6
42.53297,1.4
122.65761,1.4
125.67186,1.4
116.26153,1.4
56.814335,1.4
91.51518,1.4
68.89706,1.4
2.0228527,1.4
65.877365,1.4
34.913208,0.6
87.08014,1.4
0.8153664,1.4
33.349056,0.6
127.99217,-1
26.110945,0.6
71.49039,-0.8
62.88283,1.4
134.5484,-1
105.98724,0
113.971825,1.4
32.830914,-0.2
79.38848,1.4
146.94846,1.4
52.87796,0.6
70.08547,1.4
54.59817,0.6
77.83181,1.4
136.96788,-1.6
106.32089,1.4
126.33246,1.4
129.7651,1.4
23.449972,1.4
40.70856,1.4
92.618744,0.6
34.709827,1.4
84.56507,1.4
146.08702,0
