,action,reward
4320,2,1.4
4321,0,1.4
4322,2,0.0
4323,1,0.5999999999999999
4324,2,1.4
4325,0,1.4
4326,1,1.4
4327,1,1.4
4328,0,1.4
4329,3,-0.20000000000000018
4330,1,1.4
4331,1,1.4
4332,2,0.5999999999999999
4333,1,1.4
4334,0,1.4
4335,3,1.4
4336,0,0.5999999999999999
4337,3,1.4
4338,1,1.4
4339,1,1.4
4340,1,1.4
4341,2,0.0
4342,3,1.4
4343,2,1.4
4344,0,0.5999999999999999
4345,1,1.4
4346,3,1.4
4347,0,1.4
4348,0,1.4
4349,2,1.4
4350,1,1.4
4351,2,0.0
4352,0,1.4
4353,2,0.0
4354,3,1.4
4355,1,-0.20000000000000018
4356,0,1.4
4357,1,1.4
4358,2,1.4
4359,3,1.4
4360,3,1.4
4361,1,1.4
4362,3,1.4
4363,2,0.5999999999999999
4364,0,1.4
4365,3,1.4
4366,1,-0.20000000000000018
4367,3,1.4
4368,0,1.4
4369,1,-0.20000000000000018
4370,1,0.5999999999999999
4371,2,1.4
4372,1,1.4
4373,3,1.4
4374,1,1.4
4375,3,0.5999999999999999
4376,0,0.5999999999999999
4377,2,0.0
4378,0,0.5999999999999999
4379,3,1.4
4380,0,1.4
4381,3,1.4
4382,3,1.4
4383,0,1.4
4384,1,0.5999999999999999
4385,3,1.4
4386,0,0.5999999999999999
4387,1,0.5999999999999999
4388,2,1.4
4389,3,-0.20000000000000018
4390,3,1.4
4391,3,1.4
4392,3,1.4
4393,3,1.4
4394,1,0.5999999999999999
4395,1,1.4
4396,3,1.4
4397,2,1.4
4398,0,0.5999999999999999
4399,1,1.4
4400,3,1.4
4401,0,1.4
4402,2,0.0
4403,2,0.5999999999999999
4404,2,0.0
4405,3,1.4
4406,0,-0.20000000000000018
4407,1,-1.0000000000000004
4408,1,1.4
4409,0,1.4
4410,3,0.5999999999999999
4411,0,-0.20000000000000018
4412,2,0.0
4413,1,1.4
4414,0,1.4
4415,1,1.4
4416,0,1.4
4417,3,1.4
4418,2,0.0
4419,0,-1.0000000000000004
4420,1,1.4
4421,2,0.0
4422,1,0.5999999999999999
4423,1,1.4
4424,3,1.4
4425,2,1.4
4426,0,-0.20000000000000018
4427,3,1.4
4428,0,1.4
4429,1,0.5999999999999999
4430,2,1.4
4431,2,0.5999999999999999
4432,3,1.4
4433,1,-1.6
4434,1,1.4
4435,3,1.4
4436,0,0.5999999999999999
4437,2,1.4
4438,3,1.4
4439,1,0.5999999999999999
4440,3,1.4
4441,1,1.4
4442,0,0.5999999999999999
4443,2,0.0
4444,3,1.4
4445,2,1.4
4446,1,1.4
4447,3,1.4
4448,0,1.4
4449,1,-0.20000000000000018
4450,0,1.4
4451,0,-0.20000000000000018
4452,1,1.4
4453,3,1.4
4454,3,1.4
4455,2,0.0
4456,3,1.4
4457,0,1.4
4458,0,0.5999999999999999
4459,2,1.4
4460,0,1.4
4461,3,1.4
4462,0,1.4
4463,0,0.5999999999999999
4464,1,1.4
4465,1,1.4
4466,1,1.4
4467,1,1.4
4468,2,1.4
4469,0,1.4
4470,3,1.4
4471,3,1.4
4472,1,-0.20000000000000018
4473,2,1.4
4474,2,0.5999999999999999
4475,2,0.0
4476,2,0.0
4477,2,1.4
4478,2,1.4
4479,2,1.4
4480,2,1.4
4481,1,1.4
4482,3,1.4
4483,0,-0.20000000000000018
4484,1,1.4
4485,2,0.0
4486,3,1.4
4487,0,0.5999999999999999
4488,2,0.0
4489,0,1.4
4490,3,1.4
4491,3,1.4
4492,3,1.4
4493,1,1.4
4494,2,-1.6
4495,0,1.4
4496,2,0.0
4497,2,1.4
4498,1,0.5999999999999999
4499,3,1.4
4500,2,0.0
4501,3,-0.20000000000000018
4502,3,0.5999999999999999
4503,3,0.5999999999999999
4504,1,1.4
4505,2,1.4
4506,0,1.4
4507,2,1.4
4508,3,1.4
4509,1,1.4
4510,2,1.4
4511,3,1.4
4512,3,0.5999999999999999
4513,1,-1.0000000000000004
4514,3,1.4
4515,2,0.0
4516,1,1.4
4517,0,1.4
4518,1,-1.0000000000000004
4519,0,-1.0000000000000004
4520,0,0.5999999999999999
4521,0,1.4
4522,3,0.5999999999999999
4523,1,1.4
4524,0,1.4
4525,0,1.4
4526,3,1.4
4527,0,1.4
4528,3,1.4
4529,3,0.0
4530,2,1.4
4531,3,1.4
4532,1,0.5999999999999999
4533,1,1.4
4534,1,-0.20000000000000018
4535,3,-1.6
4536,3,1.4
4537,3,-0.8
4538,1,1.4
4539,0,-0.20000000000000018
4540,1,0.5999999999999999
4541,3,1.4
4542,0,-0.20000000000000018
4543,3,1.4
4544,2,1.4
4545,0,1.4
4546,3,-0.8
4547,2,1.4
4548,3,-0.8
4549,0,1.4
4550,0,-0.20000000000000018
4551,2,0.0
4552,3,1.4
4553,1,-1.8000000000000003
4554,0,-3.400000000000001
4555,3,1.4
4556,0,1.4
4557,1,1.4
4558,0,1.4
4559,3,1.4
4560,0,1.4
4561,3,1.4
4562,1,1.4
4563,0,1.4
4564,0,0.5999999999999999
4565,1,1.4
4566,3,1.4
4567,1,1.4
4568,1,1.4
4569,3,1.4
4570,0,1.4
4571,3,1.4
4572,0,1.4
4573,0,1.4
4574,2,1.4
4575,1,0.5999999999999999
4576,1,0.5999999999999999
4577,0,1.4
4578,2,1.4
4579,2,0.0
4580,3,1.4
4581,3,1.4
4582,2,0.0
4583,0,-1.0000000000000004
4584,2,0.5999999999999999
4585,2,1.4
4586,2,1.4
4587,2,1.4
4588,3,1.4
4589,2,0.0
4590,3,1.4
4591,0,1.4
4592,2,0.0
4593,0,0.5999999999999999
4594,0,1.4
4595,3,1.4
4596,3,1.4
4597,1,1.4
4598,0,1.4
4599,2,0.0
4600,0,0.5999999999999999
4601,3,1.4
4602,2,1.4
4603,0,0.5999999999999999
4604,0,0.5999999999999999
4605,1,1.4
4606,0,1.4
4607,1,-0.20000000000000018
4608,2,1.4
4609,0,1.4
4610,1,0.5999999999999999
4611,3,1.4
4612,3,1.4
4613,3,1.4
4614,2,0.0
4615,2,0.0
4616,3,1.4
4617,2,1.4
4618,0,1.4
4619,3,0.5999999999999999
4620,2,1.4
4621,3,1.4
4622,2,0.5999999999999999
4623,0,1.4
4624,0,1.4
4625,1,-1.0000000000000004
4626,2,1.4
4627,1,-0.8
4628,2,1.4
4629,1,1.4
4630,0,0.5999999999999999
4631,1,1.4
4632,3,1.4
4633,3,1.4
4634,0,1.4
4635,1,1.4
4636,1,1.4
4637,0,1.4
4638,3,0.5999999999999999
4639,3,1.4
4640,0,1.4
4641,0,1.4
4642,0,-0.20000000000000018
4643,3,1.4
4644,3,1.4
4645,2,0.0
4646,0,0.5999999999999999
4647,2,1.4
4648,2,0.0
4649,0,0.5999999999999999
4650,0,0.5999999999999999
4651,2,0.0
4652,2,1.4
4653,3,1.4
4654,0,1.4
4655,3,1.4
4656,3,1.4
4657,3,1.4
4658,0,1.4
4659,1,1.4
4660,2,0.5999999999999999
4661,1,0.5999999999999999
4662,3,1.4
4663,3,1.4
4664,0,1.4
4665,3,1.4
4666,0,0.5999999999999999
4667,3,1.4
4668,3,1.4
4669,1,1.4
4670,3,1.4
4671,2,0.0
4672,2,1.4
4673,2,0.0
4674,0,1.4
4675,3,1.4
4676,3,1.4
4677,0,0.5999999999999999
4678,2,0.0
4679,1,1.4
4680,3,1.4
4681,0,1.4
4682,2,0.5999999999999999
4683,2,1.4
4684,1,0.5999999999999999
4685,0,-1.8000000000000003
4686,1,1.4
4687,3,1.4
4688,1,1.4
4689,3,-0.20000000000000018
4690,3,1.4
4691,1,0.5999999999999999
4692,0,1.4
4693,0,-0.20000000000000018
4694,3,1.4
4695,0,-1.0000000000000004
4696,1,-0.20000000000000018
4697,1,1.4
4698,3,1.4
4699,2,1.4
4700,2,1.4
4701,3,1.4
4702,3,1.4
4703,2,1.4
4704,3,0.5999999999999999
4705,3,1.4
4706,0,-1.0000000000000004
4707,1,-1.8000000000000003
4708,1,-0.20000000000000018
4709,0,0.5999999999999999
4710,3,1.4
4711,0,1.4
4712,1,1.4
4713,0,1.4
4714,3,1.4
4715,2,0.5999999999999999
4716,1,1.4
4717,2,1.4
4718,2,0.0
4719,2,0.0
4720,3,1.4
4721,2,1.4
4722,0,1.4
4723,0,1.4
4724,0,1.4
4725,2,0.0
4726,2,0.0
4727,1,1.4
4728,1,1.4
4729,1,1.4
4730,0,0.5999999999999999
4731,1,0.5999999999999999
4732,3,1.4
4733,0,0.5999999999999999
4734,1,1.4
4735,1,1.4
4736,2,1.4
4737,2,0.5999999999999999
4738,0,1.4
4739,0,1.4
4740,2,0.5999999999999999
4741,3,1.4
4742,0,1.4
4743,2,1.4
4744,1,1.4
4745,1,0.5999999999999999
4746,1,1.4
4747,0,1.4
4748,3,1.4
4749,3,1.4
4750,2,1.4
4751,0,1.4
4752,1,1.4
4753,3,1.4
4754,3,1.4
4755,0,0.5999999999999999
4756,3,1.4
4757,2,0.0
4758,1,-0.20000000000000018
4759,2,1.4
4760,2,1.4
4761,2,0.0
4762,3,1.4
4763,1,1.4
4764,3,0.5999999999999999
4765,3,1.4
4766,1,1.4
4767,3,1.4
4768,2,0.0
4769,0,1.4
4770,0,1.4
4771,0,-0.20000000000000018
4772,3,1.4
4773,1,0.5999999999999999
4774,3,1.4
4775,3,1.4
4776,3,1.4
4777,3,1.4
4778,2,-1.6
4779,0,1.4
4780,1,1.4
4781,2,1.4
4782,1,0.5999999999999999
4783,3,0.5999999999999999
4784,3,1.4
4785,1,1.4
4786,0,1.4
4787,3,1.4
4788,0,1.4
4789,2,1.4
4790,2,0.0
4791,2,0.5999999999999999
4792,0,-1.8000000000000003
4793,2,1.4
4794,1,-0.20000000000000018
4795,1,1.4
4796,2,0.0
4797,2,0.0
4798,2,-0.20000000000000018
4799,0,1.4
4800,1,-0.20000000000000018
4801,2,0.0
4802,0,0.5999999999999999
4803,3,1.4
4804,1,1.4
4805,1,1.4
4806,3,1.4
4807,0,1.4
4808,2,1.4
4809,1,-0.20000000000000018
4810,2,0.0
4811,3,1.4
4812,3,1.4
4813,0,0.5999999999999999
4814,1,1.4
4815,2,0.0
4816,2,0.0
4817,3,0.5999999999999999
4818,1,1.4
4819,1,0.5999999999999999
4820,0,1.4
4821,3,1.4
4822,3,1.4
4823,3,1.4
4824,0,1.4
4825,0,1.4
4826,2,0.0
4827,0,-0.20000000000000018
4828,2,-1.0000000000000004
4829,3,1.4
4830,3,1.4
4831,0,1.4
4832,1,1.4
4833,0,-0.20000000000000018
4834,1,1.4
4835,0,1.4
4836,3,1.4
4837,3,1.4
4838,3,1.4
4839,2,1.4
4840,1,0.5999999999999999
4841,3,1.4
4842,1,1.4
4843,2,0.0
4844,1,0.5999999999999999
4845,1,1.4
4846,3,1.4
4847,1,1.4
4848,3,1.4
4849,0,1.4
4850,0,-0.20000000000000018
4851,1,1.4
4852,0,1.4
4853,2,0.0
4854,2,1.4
4855,0,0.5999999999999999
4856,0,0.5999999999999999
4857,3,1.4
4858,2,1.4
4859,2,1.4
4860,3,1.4
4861,3,0.5999999999999999
4862,0,0.5999999999999999
4863,0,1.4
4864,0,1.4
4865,2,1.4
4866,3,1.4
4867,2,1.4
4868,2,1.4
4869,1,0.5999999999999999
4870,2,1.4
4871,2,1.4
4872,1,-1.0000000000000004
4873,3,1.4
4874,2,1.4
4875,3,1.4
4876,2,0.0
4877,2,0.0
4878,3,0.5999999999999999
4879,3,1.4
4880,3,1.4
4881,3,1.4
4882,0,-0.20000000000000018
4883,2,1.4
4884,2,0.0
4885,1,1.4
4886,3,1.4
4887,3,1.4
4888,2,0.5999999999999999
4889,0,1.4
4890,0,0.5999999999999999
4891,3,1.4
4892,1,0.5999999999999999
4893,1,0.5999999999999999
4894,2,1.4
4895,3,0.5999999999999999
4896,1,1.4
4897,1,1.4
4898,1,1.4
4899,2,0.0
4900,2,0.0
4901,0,1.4
4902,3,1.4
4903,0,-1.0000000000000004
4904,0,1.4
4905,0,1.4
4906,2,1.4
4907,1,1.4
4908,3,1.4
4909,3,0.5999999999999999
4910,0,1.4
4911,3,1.4
4912,3,0.5999999999999999
4913,0,1.4
4914,2,-1.8000000000000003
4915,3,1.4
4916,2,0.5999999999999999
4917,2,0.0
4918,1,1.4
4919,3,1.4
4920,1,0.5999999999999999
4921,1,0.5999999999999999
4922,1,1.4
4923,3,1.4
4924,3,0.5999999999999999
4925,1,0.5999999999999999
4926,3,0.5999999999999999
4927,3,1.4
4928,3,1.4
4929,3,1.4
4930,2,0.0
4931,0,1.4
4932,3,0.5999999999999999
4933,1,1.4
4934,2,0.0
4935,1,1.4
4936,1,1.4
4937,3,1.4
4938,1,1.4
4939,0,0.5999999999999999
4940,0,1.4
4941,1,0.5999999999999999
4942,0,1.4
4943,0,0.5999999999999999
4944,2,0.5999999999999999
4945,0,-0.20000000000000018
4946,2,0.0
4947,2,0.0
4948,0,1.4
4949,0,1.4
4950,2,1.4
4951,1,0.5999999999999999
4952,0,1.4
4953,2,1.4
4954,2,1.4
4955,2,1.4
4956,2,0.0
4957,1,-0.20000000000000018
4958,0,1.4
4959,2,-0.20000000000000018
4960,0,1.4
4961,3,0.5999999999999999
4962,1,1.4
4963,0,1.4
4964,1,0.5999999999999999
4965,1,1.4
4966,3,1.4
4967,1,0.5999999999999999
4968,1,1.4
4969,3,1.4
4970,2,1.4
4971,0,1.4
4972,1,0.5999999999999999
4973,3,1.4
4974,1,1.4
4975,1,1.4
4976,1,-0.20000000000000018
4977,2,0.0
4978,3,1.4
4979,3,-0.8
4980,2,1.4
4981,3,0.5999999999999999
4982,1,1.4
4983,0,1.4
4984,0,1.4
4985,2,0.0
4986,0,0.5999999999999999
4987,0,0.5999999999999999
4988,0,1.4
4989,1,1.4
4990,1,1.4
4991,3,0.5999999999999999
4992,0,1.4
4993,3,1.4
4994,3,1.4
4995,1,0.5999999999999999
4996,1,1.4
4997,0,1.4
4998,0,0.5999999999999999
4999,1,1.4
5000,0,0.5999999999999999
5001,0,1.4
5002,3,1.4
5003,2,0.5999999999999999
5004,0,1.4
5005,0,1.4
5006,2,0.0
5007,1,1.4
5008,2,0.5999999999999999
5009,2,0.0
5010,3,1.4
5011,3,0.5999999999999999
5012,1,1.4
5013,0,1.4
5014,0,1.4
5015,0,1.4
5016,0,1.4
5017,1,1.4
5018,3,1.4
5019,1,1.4
5020,2,0.0
5021,2,0.5999999999999999
5022,0,1.4
5023,3,1.4
5024,3,1.4
5025,1,-0.20000000000000018
5026,2,1.4
5027,0,1.4
5028,0,-0.20000000000000018
5029,1,0.5999999999999999
5030,2,0.0
5031,2,0.0
5032,1,1.4
5033,2,1.4
5034,0,1.4
5035,3,1.4
5036,2,1.4
5037,0,1.4
5038,2,-0.20000000000000018
5039,0,1.4
5040,2,1.4
5041,1,-0.8
5042,3,1.4
5043,2,0.5999999999999999
5044,3,0.5999999999999999
5045,3,1.4
5046,1,1.4
5047,0,1.4
5048,2,0.0
5049,1,1.4
5050,3,1.4
5051,1,1.4
5052,3,1.4
5053,1,-0.20000000000000018
5054,1,1.4
5055,1,1.4
5056,1,1.4
5057,1,0.5999999999999999
5058,1,1.4
5059,0,1.4
5060,1,0.5999999999999999
5061,2,1.4
5062,2,0.0
5063,2,0.0
5064,3,1.4
5065,2,1.4
5066,0,1.4
5067,1,1.4
5068,0,1.4
5069,1,1.4
5070,1,1.4
5071,0,1.4
5072,1,1.4
5073,1,1.4
5074,2,0.5999999999999999
5075,1,1.4
5076,0,1.4
5077,3,1.4
5078,3,1.4
5079,2,0.0
5080,2,1.4
5081,3,1.4
5082,1,1.4
5083,0,1.4
5084,3,1.4
5085,0,1.4
5086,1,1.4
5087,0,1.4
5088,3,0.5999999999999999
5089,1,1.4
5090,2,1.4
5091,1,-2.6
5092,1,1.4
5093,1,-0.8
5094,1,1.4
5095,0,1.4
5096,2,0.0
5097,0,1.4
5098,1,0.5999999999999999
5099,1,1.4
5100,1,0.5999999999999999
5101,2,0.0
5102,1,1.4
5103,3,1.4
5104,1,0.5999999999999999
5105,3,0.5999999999999999
5106,1,1.4
5107,1,-3.2
5108,2,1.4
5109,2,1.4
5110,1,1.4
5111,2,0.0
5112,2,1.4
5113,1,1.4
5114,1,1.4
5115,3,1.4
5116,2,1.4
5117,1,1.4
5118,3,1.4
5119,2,1.4
5120,2,-0.20000000000000018
5121,0,1.4
5122,0,1.4
5123,2,0.0
5124,3,-0.20000000000000018
5125,2,0.5999999999999999
5126,3,1.4
5127,1,1.4
5128,3,1.4
5129,0,1.4
5130,0,1.4
5131,1,1.4
5132,2,1.4
5133,0,1.4
5134,0,1.4
5135,2,1.4
5136,2,1.4
5137,3,1.4
5138,2,0.0
5139,2,0.0
5140,0,1.4
5141,2,0.0
5142,1,0.5999999999999999
5143,3,1.4
5144,3,1.4
5145,3,1.4
5146,1,1.4
5147,1,1.4
5148,0,0.5999999999999999
5149,2,1.4
5150,1,0.5999999999999999
5151,2,0.0
5152,0,1.4
5153,0,0.5999999999999999
5154,0,1.4
5155,3,1.4
5156,3,-0.20000000000000018
5157,1,0.5999999999999999
5158,2,0.0
5159,3,1.4
5160,3,1.4
5161,0,-1.0000000000000004
5162,2,1.4
5163,3,1.4
5164,2,0.0
5165,3,1.4
5166,1,1.4
5167,2,1.4
5168,3,1.4
5169,0,1.4
5170,0,1.4
5171,1,1.4
5172,2,1.4
5173,3,1.4
5174,3,0.5999999999999999
5175,3,1.4
5176,1,0.5999999999999999
5177,3,1.4
5178,3,1.4
5179,1,1.4
5180,2,0.0
5181,2,1.4
5182,0,1.4
5183,3,1.4
5184,1,1.4
5185,1,-0.20000000000000018
5186,1,1.4
5187,2,1.4
5188,0,1.4
5189,1,1.4
5190,3,1.4
5191,2,0.0
5192,0,-0.20000000000000018
5193,0,1.4
5194,1,0.5999999999999999
5195,3,1.4
5196,1,1.4
5197,3,1.4
5198,3,0.5999999999999999
5199,3,1.4
5200,0,1.4
5201,2,0.0
5202,3,1.4
5203,2,1.4
5204,0,-0.20000000000000018
5205,1,1.4
5206,2,1.4
5207,1,0.5999999999999999
5208,0,-0.20000000000000018
5209,1,-2.4000000000000004
5210,0,1.4
5211,0,-0.20000000000000018
5212,2,1.4
5213,0,1.4
5214,3,1.4
5215,1,1.4
5216,1,-1.8000000000000003
5217,0,1.4
5218,1,-0.8
5219,3,1.4
5220,1,0.5999999999999999
5221,3,1.4
5222,3,1.4
5223,2,0.0
5224,2,0.0
5225,3,1.4
5226,2,0.0
5227,0,0.5999999999999999
5228,3,1.4
5229,2,0.0
5230,1,1.4
5231,2,1.4
5232,1,1.4
5233,0,0.5999999999999999
5234,0,1.4
5235,3,1.4
5236,2,0.0
5237,0,0.5999999999999999
5238,2,0.0
5239,2,0.5999999999999999
5240,2,0.0
5241,0,1.4
5242,2,1.4
5243,2,1.4
5244,1,1.4
5245,0,1.4
5246,1,1.4
5247,0,1.4
5248,2,1.4
5249,0,0.5999999999999999
5250,0,1.4
5251,2,1.4
5252,0,1.4
5253,3,1.4
5254,0,-0.20000000000000018
5255,3,1.4
5256,1,0.5999999999999999
5257,2,0.5999999999999999
5258,1,1.4
5259,1,1.4
5260,0,1.4
5261,0,0.5999999999999999
5262,2,0.0
5263,0,1.4
5264,2,0.0
5265,0,1.4
5266,2,0.5999999999999999
5267,0,0.5999999999999999
5268,3,1.4
5269,2,0.0
5270,1,0.5999999999999999
5271,1,1.4
5272,1,1.4
5273,1,1.4
5274,1,1.4
5275,3,1.4
5276,0,1.4
5277,1,1.4
5278,0,1.4
5279,3,1.4
5280,0,1.4
5281,3,1.4
5282,2,1.4
5283,3,1.4
5284,1,0.5999999999999999
5285,1,1.4
5286,2,0.0
5287,3,0.5999999999999999
5288,0,1.4
5289,2,1.4
5290,2,1.4
5291,2,1.4
5292,2,1.4
5293,0,0.5999999999999999
5294,2,0.0
5295,3,1.4
5296,0,1.4
5297,0,1.4
5298,0,1.4
5299,1,0.5999999999999999
5300,0,1.4
5301,0,1.4
5302,1,0.5999999999999999
5303,0,0.5999999999999999
5304,0,1.4
5305,2,0.0
5306,1,1.4
5307,1,1.4
5308,0,0.5999999999999999
5309,0,-0.20000000000000018
5310,0,1.4
5311,3,1.4
5312,0,1.4
5313,1,1.4
5314,3,1.4
5315,0,0.5999999999999999
5316,0,0.5999999999999999
5317,3,1.4
5318,1,-0.20000000000000018
5319,0,1.4
5320,2,0.5999999999999999
5321,0,1.4
5322,2,0.0
5323,3,1.4
5324,0,1.4
5325,2,1.4
5326,1,0.5999999999999999
5327,1,1.4
5328,0,1.4
5329,3,0.5999999999999999
5330,0,1.4
5331,3,1.4
5332,0,1.4
5333,3,1.4
5334,0,1.4
5335,3,1.4
5336,1,0.5999999999999999
5337,3,1.4
5338,0,1.4
5339,0,0.5999999999999999
5340,0,1.4
5341,0,1.4
5342,3,1.4
5343,1,1.4
5344,3,0.5999999999999999
5345,1,1.4
5346,2,0.0
5347,1,1.4
5348,0,1.4
5349,0,1.4
5350,1,-0.20000000000000018
5351,0,1.4
5352,1,1.4
5353,1,1.4
5354,1,1.4
5355,2,1.4
5356,3,1.4
5357,3,1.4
5358,0,1.4
5359,0,1.4
5360,1,1.4
5361,1,1.4
5362,3,1.4
5363,2,0.0
5364,0,-0.20000000000000018
5365,3,1.4
5366,1,1.4
5367,0,-0.20000000000000018
5368,0,1.4
5369,2,1.4
5370,3,1.4
5371,3,1.4
5372,1,0.5999999999999999
5373,0,1.4
5374,2,0.0
5375,2,0.0
5376,1,1.4
5377,1,1.4
5378,2,1.4
5379,0,1.4
5380,1,1.4
5381,2,0.0
5382,3,1.4
5383,3,1.4
5384,0,-0.20000000000000018
5385,3,1.4
5386,1,1.4
5387,2,0.5999999999999999
5388,0,1.4
5389,1,0.5999999999999999
5390,3,1.4
5391,0,1.4
5392,2,0.0
5393,2,0.0
5394,0,1.4
5395,2,0.0
5396,1,1.4
5397,0,1.4
5398,2,1.4
5399,2,0.0
5400,1,1.4
5401,0,1.4
5402,3,1.4
5403,3,1.4
5404,1,1.4
5405,0,0.5999999999999999
5406,2,0.5999999999999999
5407,3,-0.8
5408,2,0.0
5409,0,1.4
5410,3,1.4
5411,3,1.4
5412,1,0.5999999999999999
5413,0,1.4
5414,1,0.5999999999999999
5415,2,1.4
5416,2,0.5999999999999999
5417,3,-0.20000000000000018
5418,1,0.5999999999999999
5419,2,1.4
5420,3,1.4
5421,1,1.4
5422,2,0.0
5423,1,-0.20000000000000018
5424,2,-0.20000000000000018
5425,2,-1.0000000000000004
5426,1,-0.20000000000000018
5427,2,1.4
5428,3,1.4
5429,2,0.0
5430,1,1.4
5431,0,1.4
5432,1,1.4
5433,0,-0.20000000000000018
5434,2,0.0
5435,2,0.0
5436,1,-1.0000000000000004
5437,0,1.4
5438,1,1.4
5439,1,1.4
5440,0,-0.20000000000000018
5441,1,1.4
5442,3,1.4
5443,2,1.4
5444,2,0.0
5445,3,1.4
5446,1,1.4
5447,0,-0.20000000000000018
5448,0,1.4
5449,0,0.5999999999999999
5450,1,1.4
5451,0,0.5999999999999999
5452,3,1.4
5453,2,1.4
5454,3,1.4
5455,2,1.4
5456,3,1.4
5457,3,1.4
5458,2,1.4
5459,3,1.4
5460,3,1.4
5461,3,1.4
5462,3,1.4
5463,3,0.5999999999999999
5464,2,0.0
5465,2,0.0
5466,1,1.4
5467,0,0.5999999999999999
5468,1,1.4
5469,2,1.4
5470,3,1.4
5471,3,1.4
5472,3,0.5999999999999999
5473,3,1.4
5474,1,0.5999999999999999
5475,0,1.4
5476,1,0.5999999999999999
5477,3,1.4
5478,2,0.0
5479,3,1.4
5480,2,0.0
5481,0,1.4
5482,3,1.4
5483,3,1.4
5484,0,1.4
5485,2,1.4
5486,3,1.4
5487,3,1.4
5488,1,1.4
5489,2,1.4
5490,2,1.4
5491,3,1.4
5492,3,1.4
5493,3,1.4
5494,3,1.4
5495,3,1.4
5496,1,-1.0000000000000004
5497,2,0.0
5498,0,0.5999999999999999
5499,0,1.4
5500,1,-1.6
5501,2,1.4
5502,3,-0.8
5503,0,1.4
5504,0,-1.0000000000000004
5505,3,1.4
5506,2,1.4
5507,3,1.4
5508,3,0.5999999999999999
5509,3,1.4
5510,3,1.4
5511,2,0.0
5512,1,0.0
5513,2,1.4
5514,0,-0.20000000000000018
5515,2,1.4
5516,1,1.4
5517,2,1.4
5518,0,1.4
5519,3,1.4
5520,3,1.4
5521,1,1.4
5522,0,-0.20000000000000018
5523,1,0.5999999999999999
5524,0,1.4
5525,0,-0.20000000000000018
5526,1,-1.0000000000000004
5527,1,1.4
5528,0,1.4
5529,0,1.4
5530,3,1.4
5531,1,1.4
5532,3,1.4
5533,3,1.4
5534,2,0.0
5535,2,0.0
5536,2,0.0
5537,3,1.4
5538,1,1.4
5539,3,0.5999999999999999
5540,3,1.4
5541,3,1.4
5542,1,1.4
5543,0,0.5999999999999999
5544,1,1.4
5545,1,0.5999999999999999
5546,0,1.4
5547,3,1.4
5548,3,1.4
5549,1,0.5999999999999999
5550,2,0.0
5551,3,1.4
5552,2,0.0
5553,1,1.4
5554,3,1.4
5555,2,-0.20000000000000018
5556,3,1.4
5557,0,-0.20000000000000018
5558,2,0.0
5559,1,1.4
5560,3,0.5999999999999999
5561,3,1.4
5562,1,1.4
5563,1,1.4
5564,0,0.5999999999999999
5565,3,-0.20000000000000018
5566,1,1.4
5567,3,1.4
5568,0,1.4
5569,2,0.0
5570,3,1.4
5571,0,1.4
5572,0,1.4
5573,1,-0.20000000000000018
5574,2,1.4
5575,3,1.4
5576,2,1.4
5577,1,1.4
5578,1,-0.20000000000000018
5579,1,1.4
5580,1,1.4
5581,0,0.5999999999999999
5582,0,1.4
5583,0,0.5999999999999999
5584,1,1.4
5585,1,1.4
5586,2,1.4
5587,0,0.5999999999999999
5588,2,0.0
5589,2,1.4
5590,3,1.4
5591,2,1.4
5592,2,0.0
5593,0,1.4
5594,2,0.5999999999999999
5595,2,0.0
5596,1,1.4
5597,3,1.4
5598,1,1.4
5599,3,1.4
5600,1,1.4
5601,3,1.4
5602,3,1.4
5603,3,0.5999999999999999
5604,2,0.0
5605,1,1.4
5606,2,1.4
5607,0,1.4
5608,2,0.0
5609,0,1.4
5610,3,1.4
5611,1,1.4
5612,0,1.4
5613,2,0.5999999999999999
5614,1,-0.20000000000000018
5615,1,1.4
5616,1,1.4
5617,1,0.5999999999999999
5618,1,1.4
5619,0,1.4
5620,2,0.0
5621,3,0.5999999999999999
5622,1,0.5999999999999999
5623,0,0.5999999999999999
5624,3,1.4
5625,1,1.4
5626,3,0.5999999999999999
5627,0,0.5999999999999999
5628,0,0.5999999999999999
5629,2,0.0
5630,3,1.4
5631,0,0.5999999999999999
5632,1,1.4
5633,0,1.4
5634,2,1.4
5635,2,1.4
5636,0,0.5999999999999999
5637,2,1.4
5638,1,1.4
5639,0,1.4
5640,0,1.4
5641,1,1.4
5642,2,0.5999999999999999
5643,0,1.4
5644,2,0.0
5645,3,1.4
5646,0,1.4
5647,0,1.4
5648,0,1.4
5649,1,1.4
5650,1,0.5999999999999999
5651,3,0.5999999999999999
5652,2,0.0
5653,3,1.4
5654,2,0.0
5655,1,0.5999999999999999
5656,0,1.4
5657,3,1.4
5658,1,1.4
5659,1,1.4
5660,3,1.4
5661,2,0.0
5662,0,1.4
5663,3,1.4
5664,1,1.4
5665,3,1.4
5666,1,1.4
5667,1,1.4
5668,1,1.4
5669,3,1.4
5670,1,1.4
5671,3,0.5999999999999999
5672,2,1.4
5673,2,1.4
5674,3,1.4
5675,2,0.0
5676,2,0.5999999999999999
5677,3,1.4
5678,2,0.0
5679,3,1.4
5680,2,0.5999999999999999
5681,0,0.5999999999999999
5682,0,1.4
5683,3,1.4
5684,1,1.4
5685,0,1.4
5686,1,0.5999999999999999
